state,district,soil type,crop,n,p,k,temperature,humidity,rainfall,recommendation,accuracy,yield
Gujarat,Surat,Clay Soil,Sugarcane,105.23072147673857,53.06617948018602,26.130951349639467,31.76194908588237,72.09104960371678,1177.7165431647065,Sugarcane,88.8638374664594,4819.541133392292
Gujarat,Vadodara,Alluvial Soil,Cotton,55.86872225444662,61.62836107738147,40.10214606274732,30.27484552819181,60.06178419096324,696.1162473991865,Cotton,89.09914301272443,2054.732989885719
Andhra Pradesh,Guntur,Black Soil,Cotton,81.98252732542545,50.20255467013965,28.497550202629704,25.98413327722945,61.93086726655544,764.6991294137936,Cotton,86.89880649569328,1756.1058932433505
Tamil Nadu,Madurai,Sandy Soil,Maize,70.32555432967138,38.31725388513193,67.35444616689527,24.95479945697533,65.58430454669858,766.0249093361247,Maize,87.41721065945814,3099.6273040664646
Karnataka,Tumkur,Alluvial Soil,Rice,103.84255296611795,28.14521272468376,53.39959394223307,24.38758724941453,79.03387435425547,1222.970103931688,Rice,85.2812996430237,4205.14094379714
Maharashtra,Pune,Clay Soil,Sugarcane,106.7665041727409,56.81219349654455,51.97005402983101,28.631601550077875,80.4969165323507,1469.2898329761035,Sugarcane,85.08491370840237,5777.976162121648
Kerala,Kozhikode,Red Soil,Rice,76.06086605101257,31.67115440915359,65.67560794087382,21.24062230918731,91.4789800647307,1126.7410599056766,Rice,87.41589431255173,4080.8749703111716
Tamil Nadu,Salem,Red Soil,Millet,58.52983139453444,24.91028393376235,53.7329989141372,27.75158910445676,55.75584646930321,310.6081044377223,Millet,95.02319634798484,1064.5237087420348
Tamil Nadu,Madurai,Black Soil,Cotton,83.62758198319894,54.50286970878133,49.73733450178129,27.705573199120323,71.82441506195012,687.2914736216105,Cotton,88.43320881696462,1971.512657942278
Maharashtra,Nagpur,Alluvial Soil,Rice,99.67246951594421,29.78053937154181,54.90075121297207,26.937268077424356,82.21973934850311,1329.602479408616,Rice,89.57601063123641,3192.3490330251284
Karnataka,Tumkur,Alluvial Soil,Rice,103.95724435284268,41.30397024775698,41.056578233100915,29.626071298211407,85.19837322525167,1201.325046158464,Rice,95.1085362049473,3453.7356522646082
Tamil Nadu,Erode,Red Soil,Wheat,99.46040539320087,31.504737742405876,53.19883888317681,23.64399088932622,59.95705991382758,708.5735788300301,Wheat,94.9247401306217,2719.0782547875388
Maharashtra,Nashik,Red Soil,Rice,95.42273877605619,40.37765477721858,31.26237444494168,24.625560431899213,79.65056636879942,1085.254959697322,Rice,86.06594649349933,3875.907989309899
Maharashtra,Pune,Sandy Soil,Maize,76.08413457505537,55.979038580983726,103.27223363681611,26.92270316874444,72.46070160315413,726.6238396055273,Maize,91.18738774632968,2503.8320173243746
Tamil Nadu,Madurai,Clay Soil,Millet,35.671332007479,24.85614576574077,39.087697145980556,32.644440298698065,60.43017671126296,630.5143100190264,Millet,96.81259659035908,1588.5031488884858
Maharashtra,Nashik,Red Soil,Maize,93.54962992752468,48.95225076958433,87.89718097313003,25.32912203737923,60.33466138675748,797.7001881986112,Maize,92.53919010481773,2717.678584396596
Andhra Pradesh,Nellore,Alluvial Soil,Rice,108.29734972309194,24.485690352574686,28.86693966709521,22.455711656718037,86.06610604751087,1167.3833946960483,Rice,85.44345615835195,3471.0715186205207
Gujarat,Ahmedabad,Alluvial Soil,Rice,96.20277450379317,35.397288126327965,31.460693285247892,19.638200192238983,75.81877095339489,1430.240053003376,Rice,95.14982275949089,3055.625630891307
Karnataka,Bengaluru,Sandy Soil,Sugarcane,108.97874482916235,51.1362188562048,22.8951352123293,27.747524800735405,66.65667591792106,1523.5276396464517,Sugarcane,85.28802491449298,5304.538745684806
Tamil Nadu,Erode,Red Soil,Groundnut,44.27635230322497,41.77991707411773,94.54014427641584,24.257706762004872,79.46416459811957,745.0173918989083,Groundnut,85.31610120482958,1832.2721138593868
Kerala,Palakkad,Alluvial Soil,Millet,62.45874185830098,35.75206728991867,57.746380310502516,25.198579486053493,60.36789433940743,394.9650149725708,Millet,93.74974743476012,1277.3284292716198
Kerala,Kozhikode,Sandy Soil,Sugarcane,88.38985031435814,48.05224014947294,36.68404113888486,30.293403178070157,80.71161672356303,1219.945856922176,Sugarcane,98.56239929437409,4754.535494021353
Kerala,Thrissur,Alluvial Soil,Groundnut,34.13201544002587,47.004218602635305,87.91516904782836,25.556614803324766,74.15047384064943,568.4370722419565,Groundnut,90.27920818581059,2014.2214434433347
Andhra Pradesh,Nellore,Clay Soil,Sugarcane,76.76533187273438,43.68221381668261,37.72090772001548,28.87067258276967,79.78256299667015,1086.5451227480908,Sugarcane,98.06353504151369,4869.884849719826
Gujarat,Surat,Red Soil,Millet,76.74646947626704,23.34991082878908,42.49172558040346,29.681406891797145,49.778124116493885,527.2493817429369,Millet,86.90044388666973,1785.9855453964242
Gujarat,Vadodara,Alluvial Soil,Rice,105.01986068407406,35.07315438043317,28.134350080647714,23.739592210478925,80.24324578641574,1063.4975652722214,Rice,97.2354571358754,3060.1292830743732
Karnataka,Bengaluru,Alluvial Soil,Rice,83.72163446050637,31.492606880321638,28.790028953607184,25.77708036953347,73.84953036391913,1356.8749058346168,Rice,87.1107771980631,4216.142601634458
Tamil Nadu,Erode,Alluvial Soil,Rice,80.88049905924439,41.02856070337757,49.17474981403477,25.73974173023461,78.63395270906602,1172.7602413263203,Rice,92.3639299425216,3987.5066646048185
Kerala,Kozhikode,Black Soil,Cotton,69.84838426843248,64.47261031782192,50.83575020794327,29.950648277907945,64.69267520567806,854.6911586727422,Cotton,87.42944130875087,2405.8467167967133
Andhra Pradesh,Guntur,Alluvial Soil,Rice,77.01430878999071,34.95001848695598,41.99412174471083,25.183121692231204,92.38109852806004,1074.402916218432,Rice,94.39425526929107,3928.764636344839
Tamil Nadu,Salem,Black Soil,Wheat,99.8427242350212,40.18743152319381,25.46421457820611,16.739623090534444,52.76389986469074,760.7091939215595,Wheat,98.36750474375259,2593.2951871284836
Tamil Nadu,Madurai,Sandy Soil,Groundnut,43.61068588469363,50.47383709936046,72.86542434279048,24.247766858626896,67.70221081550031,678.1352060622244,Groundnut,85.32910224393677,1735.1956249231087
Gujarat,Ahmedabad,Sandy Soil,Sugarcane,97.07506908385355,56.31010892391313,19.714576776966453,29.104746792523677,84.15533404325652,1045.0134604326472,Sugarcane,87.34325389599658,5254.4793709577625
Kerala,Kozhikode,Sandy Soil,Sugarcane,76.77270165134078,48.18023097364431,15.112100149013088,32.022873678486704,74.41596202249133,1064.5615644390325,Sugarcane,90.26002150398915,5917.4130679807195
Tamil Nadu,Coimbatore,Clay Soil,Millet,62.0727230099252,37.54972578062609,52.1840159848536,30.21432536724234,52.87652917011468,567.312786018556,Millet,90.68269385404345,1407.8321986873757
Kerala,Thrissur,Alluvial Soil,Rice,94.24213859982413,32.849901022952395,38.94957675717498,23.112748533876807,83.82973882168636,1236.1796630738038,Rice,87.02365312053239,4295.181823795283
Andhra Pradesh,Guntur,Sandy Soil,Maize,77.66983075352059,38.08311318060123,74.95502819262173,28.093953282841426,73.0380390746287,440.01191379795586,Maize,96.40860975799382,2533.6383140669154
Karnataka,Mysuru,Alluvial Soil,Rice,77.962969244118,26.916812922940856,56.05814000210315,28.843203985372643,80.76816604666662,1192.3740426692016,Rice,89.8535105673709,3705.064361882364
Karnataka,Bengaluru,Red Soil,Maize,94.31910234251997,41.9310492767917,68.89630644956642,27.648481989285578,58.05624345756978,669.469485751284,Maize,91.33279683260602,3413.715828363342
Tamil Nadu,Erode,Clay Soil,Cotton,88.50316720963257,71.56260070090579,34.524100383750195,26.726587405348294,60.86507368208822,1006.136965222736,Cotton,96.83180864972505,2121.6380177955893
Maharashtra,Pune,Sandy Soil,Millet,40.08304825320616,33.063178671145536,42.178075804639136,23.567608770389874,45.151309929633676,435.3334160185027,Millet,95.79713753808937,1158.753812492595
Andhra Pradesh,Ongole,Black Soil,Cotton,68.13675736490542,52.31072089427417,38.43099623988443,24.510190594420752,65.90943899922765,783.9331385627897,Cotton,89.28049263427182,2146.6555887772693
Tamil Nadu,Coimbatore,Black Soil,Cotton,72.41242395734928,52.28233279746396,32.404892227024405,29.48963851029349,69.73766660539783,706.2329616258011,Cotton,98.92569280758751,2296.021302503612
Tamil Nadu,Salem,Sandy Soil,Millet,34.18562973599177,28.735080921743403,61.05962712416961,31.25130287983465,64.69771371973845,730.7202563571267,Millet,86.59961552367083,1724.5704368056151
Karnataka,Mysuru,Sandy Soil,Sugarcane,105.61496031328555,72.64961569997025,43.24185165698076,25.383061601508636,68.40661215144218,1541.9377116439757,Sugarcane,98.8402613504146,5905.12709795245
Maharashtra,Pune,Black Soil,Groundnut,30.056886492685386,51.49861036302735,79.46064042778792,27.302847079783113,67.33930815462976,685.3918940531858,Groundnut,90.44555010031073,1706.686308713125
Karnataka,Bengaluru,Clay Soil,Millet,43.33979604615776,29.00157050909507,65.66642018340897,32.76450899120839,65.28537029416968,355.3567316579979,Millet,90.00206448615923,1226.7684114824983
Karnataka,Bengaluru,Black Soil,Cotton,83.4773601167046,62.28923628560591,73.6128679151442,24.805147155137913,58.2407915903446,747.1855098218189,Cotton,85.5621190227513,2081.601233348945
Kerala,Palakkad,Clay Soil,Rice,82.6589567372955,31.497635270271555,70.76385946699547,28.747778645359766,75.51289467706108,1249.6139966469234,Rice,96.81625457171974,3868.745625993672
Kerala,Palakkad,Clay Soil,Groundnut,52.668062137697646,53.146299185357954,50.47631288150221,25.756971477396682,69.23349899836117,672.7934218732613,Groundnut,97.20985075834672,2220.640618605866
Maharashtra,Nagpur,Sandy Soil,Millet,64.68634403086794,38.158585831765365,51.82634062372243,26.112667032926478,56.83707173020663,579.365260296763,Millet,92.41813455438732,1459.9129628765058
Karnataka,Mysuru,Alluvial Soil,Maize,78.70287957573534,50.250680134644185,78.22737038164433,25.63068762674076,58.748273509360004,556.6068042787902,Maize,92.35304818837405,3081.1843511812176
Gujarat,Ahmedabad,Alluvial Soil,Rice,88.51598837718358,33.780394361478045,33.061531728787784,24.746136978093,85.57240935953996,1168.5256363057244,Rice,88.49413892677754,3964.893832340234
Tamil Nadu,Madurai,Red Soil,Sugarcane,99.91123579546698,51.19015816704849,59.56757530801126,33.466558454929086,81.23602050495649,1139.284576405714,Sugarcane,95.98351318971153,4654.328656657125
Andhra Pradesh,Guntur,Red Soil,Millet,66.36605229030337,27.389686563082527,47.12148715108645,24.382190583841954,62.98852346023415,458.5762119534377,Millet,91.85008284796706,1583.3034414774554
Andhra Pradesh,Nellore,Sandy Soil,Sugarcane,84.39695468817425,58.17623671156348,33.21890531023898,26.955857216506423,75.62565467887593,1360.5373018853095,Sugarcane,85.30281553570688,5333.152532702919
Maharashtra,Pune,Alluvial Soil,Millet,72.34300513819844,32.35006303841598,57.65878448641471,29.80166990814071,48.59446582126958,322.5787238861502,Millet,88.51210308500977,1176.3136096159778
Andhra Pradesh,Ongole,Red Soil,Millet,73.7982732825386,34.618097647871295,28.832307344794053,30.888262313734423,52.982122924090206,485.5843108302534,Millet,91.79630095410386,1423.999213845263
Andhra Pradesh,Nellore,Alluvial Soil,Rice,107.83289610579942,23.454890737215,39.51312849574905,27.332936098280936,89.84131971011801,1154.3037814337963,Rice,87.17889668895769,4173.665181908678
Maharashtra,Nashik,Clay Soil,Sugarcane,82.16797206739577,54.896338324266836,56.90708071992387,29.85949229850492,76.03207308118417,880.7080656571914,Sugarcane,87.3876377305343,5446.359424344945
Kerala,Kozhikode,Red Soil,Sugarcane,101.23986283190101,56.35928453319116,25.88663792504506,28.48436694783402,82.77585366401662,1180.5916621254485,Sugarcane,86.74828733114552,5582.133360578318
Tamil Nadu,Salem,Alluvial Soil,Sugarcane,98.07172439931931,55.7358420120381,25.110394764699464,29.143101669605358,78.99262007952282,1035.9893552839806,Sugarcane,95.7314916416206,5884.153118657283
Maharashtra,Nashik,Clay Soil,Wheat,112.1897986039854,52.4893727342517,62.02622298291476,18.59536349841885,60.75028188781509,572.396099705731,Wheat,86.28119326974839,3963.233849989502
Maharashtra,Pune,Clay Soil,Wheat,104.41736253011166,44.72395930489809,20.75564221480373,23.62128346118738,45.576697763755206,814.6484802735514,Wheat,95.34382550929001,3622.3029166049887
Gujarat,Vadodara,Sandy Soil,Sugarcane,99.39745689822746,55.914122995035626,30.17709923444159,27.89701005741784,77.23181015112863,863.1123095495651,Sugarcane,94.51809077967388,5326.400120445925
Karnataka,Tumkur,Sandy Soil,Cotton,78.344402609026,50.7542338339117,34.24520909266136,32.04505216413147,62.24860966333115,830.0704794758146,Cotton,91.7514859724918,2277.542567577657
Gujarat,Vadodara,Red Soil,Millet,69.49085267075648,31.694794891334197,57.17179949012177,26.1545221793958,59.175171555401036,481.8999651931141,Millet,93.94270473837717,1643.1773951952393
Andhra Pradesh,Nellore,Sandy Soil,Millet,42.69749715227296,29.28715925072486,26.937553657741816,30.491729469902012,53.054915256492265,729.0207158767855,Millet,90.71961709122219,1614.582623060438
Gujarat,Surat,Alluvial Soil,Rice,89.28353696786345,31.61166944754347,63.3707281806889,26.08472499621221,76.37585805690127,1218.0501454017315,Rice,90.04493163759139,3374.4317810655116
Maharashtra,Pune,Alluvial Soil,Sugarcane,96.24122556314562,54.99177847241733,44.37852200811963,31.226371360350452,80.9838646046136,1283.0192936615754,Sugarcane,97.329090737202,5752.561716885437
Maharashtra,Pune,Alluvial Soil,Rice,96.40265509545081,41.46553927586584,39.14796918177695,22.49277164858907,80.18280042830679,1426.5007254187349,Rice,98.29946834908846,3542.832551109859
Tamil Nadu,Erode,Clay Soil,Sugarcane,106.47707161863285,59.583613197369516,39.241326045210016,29.38565200224957,82.07627325897772,1127.5965993318475,Sugarcane,94.93495419972929,5869.961369163458
Gujarat,Vadodara,Clay Soil,Cotton,69.30440925428782,46.51959960054771,74.45263455739975,27.539194902796126,64.31761352260008,832.4227923059419,Cotton,93.55457876925601,1559.973416827835
Gujarat,Ahmedabad,Clay Soil,Wheat,98.27843116918811,49.51159939203933,28.024360489998372,26.712104008133572,41.22228503947971,699.3681189638321,Wheat,92.30446052931968,3948.3381562131194
Karnataka,Tumkur,Red Soil,Millet,50.271689206316026,39.56549900771256,61.65084537325177,27.981438284353437,51.08510282873829,368.2148044125138,Millet,98.98898006979664,1770.9273620381732
Kerala,Palakkad,Clay Soil,Maize,71.3624289926499,54.802677757540366,96.28110203524915,27.964791410367912,56.87512619625538,635.0214396470403,Maize,93.51089170449853,3124.9716050837837
Kerala,Thrissur,Clay Soil,Maize,115.67787503230512,63.93871373513274,56.506965269359014,21.687745264835698,58.740680804784155,666.2266751633538,Maize,98.98781443627767,2935.0584328055247
Tamil Nadu,Madurai,Alluvial Soil,Rice,113.06715150381252,33.5484887773057,55.80601680150834,26.09631702928455,75.52717683087027,1394.3738031490905,Rice,91.31141631042273,3840.221649048114
Karnataka,Mysuru,Sandy Soil,Cotton,90.78833769960937,42.50891822330367,23.512150404193097,33.30861255379955,54.892126127219775,575.6251192032453,Cotton,86.22814674816627,1886.824779373773
Kerala,Thrissur,Red Soil,Sugarcane,104.30758094349187,73.33685958054474,45.68065149528062,26.013735194713718,73.48081957246873,1048.4977115176853,Sugarcane,88.7421830413014,4612.586136441864
Tamil Nadu,Erode,Black Soil,Groundnut,32.550610820207694,37.08282494675779,76.42708651157034,25.65061563327502,69.28855541718788,877.7186490337426,Groundnut,92.1228366243898,1786.1679558599226
Gujarat,Surat,Alluvial Soil,Rice,97.99101836611948,32.87405697995175,65.0414358456912,28.58499682615094,71.46090848021075,1283.47894826617,Rice,98.9174645898437,4141.0567812631425
Andhra Pradesh,Nellore,Clay Soil,Sugarcane,84.88684611708537,47.29906721522789,40.15393526543952,28.468634852901836,78.26777454564883,1407.6052468261216,Sugarcane,91.52259526573656,5100.7836089034645
Maharashtra,Nashik,Alluvial Soil,Rice,89.45890814257017,33.86475408907582,40.045804523496464,20.11358206802286,83.84334918426839,1137.8740412877194,Rice,86.85736165785788,3688.955126575563
Maharashtra,Nagpur,Alluvial Soil,Rice,108.78228433053266,20.068960522730798,28.587626863392018,25.965673578053753,80.75257941231195,1161.841775193704,Rice,85.97194639254928,3849.3338204724423
Kerala,Palakkad,Sandy Soil,Maize,88.0248821982135,54.25098718880419,108.2660544193972,29.770347072216172,52.36183228431377,555.0101495215243,Maize,92.97111626806388,3036.3280211807974
Karnataka,Tumkur,Alluvial Soil,Sugarcane,73.03314529002986,53.6266304403771,29.603043794353454,27.270825085692096,68.86920145332923,1377.1174791943865,Sugarcane,89.07435630543665,5026.460986109448
Maharashtra,Nashik,Red Soil,Millet,65.27237275698936,33.04879252232331,58.38410970631379,32.7443735052311,46.54822293901441,490.5201105752722,Millet,93.27678114383215,1273.617386793464
Gujarat,Surat,Black Soil,Cotton,78.70313127086006,47.43551697552612,59.00353017043966,30.057426601631207,61.05510057548433,796.1065299839876,Cotton,91.35343192719654,2338.3644850532473
Maharashtra,Nagpur,Sandy Soil,Millet,40.454159123041265,37.54114370940016,53.304781192278284,25.762957195197743,55.445145060059446,561.9923474697993,Millet,89.78499294152178,1017.7226333936754
Maharashtra,Nashik,Black Soil,Cotton,82.7543951293226,58.253679140073935,62.17476371917546,28.452156828875403,72.15433915338173,649.4448488311527,Cotton,89.60534339886583,1597.3974895069266
